waktu,id_tweet,count_retweet,count_likes,id_account_twitter,username,full_name,followers,following,location,tweet
2021-12-19 12:05:13,1472538508266852354,0,1,1035166733990944769,DiconMaria,Wisdom 🌸,133,434,Manila Philippines ,Congratulations Also @OnicPhilippines For raising our flag together with @BLACKLISTINTL That was a good fight. 🖤🇵🇭… https://t.co/AhJIywc2ol
2021-12-19 12:05:12,1472538505742254082,0,1,4802285538,trishkaamador,trishkugh,627,159,@edrfrmd,"congrats @BLACKLISTINTL huhuhu dasurrrbbbb!! ggwp @OnicPhilippines! you made us proud! 🇵🇭
#M3WorldChampionship
#PilipinasLangMalakas"
2021-12-19 12:05:12,1472538504861130759,0,0,908719697662636035,pakzcastillo,pakz,265,385,Batangas,"CONGRATULATIONS 🎉🎉🎉🎉🎉🎉

BLACKLIST INTERNATIONAL 🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭… https://t.co/mlRXsxRnnb"
2021-12-19 12:05:11,1472538500176093187,1,0,832482263103180801,TheKrlRssl,Karlitooooo,98,196,,"RT @jumarrebolledo: Swipe for 4-0 in favor to the new M3 World Champion - BLACKLIST INTERNATIONAL💛💛💛
#Blacklistinternational #ProtectTheCro…"
2021-12-19 12:05:08,1472538485688918016,0,0,170174466,mellance02,_mj,101,364,"Dumaguete City, Philippines",Wow! Congrats #BlacklistMLBB 🇵🇭! Our M3 World Champions! 👏 4-0 against #ONICPH #M3WorldChampionship #M3 #PilipinasLangMalakas
2021-12-19 12:05:06,1472538477895901188,130,0,1319213672246509570,MplPhilippines,MPL Philippines,50224,103,Philippines,"RT @MirkoCasts: Unbelievable

4-0?!

Blacklist Pride though

#M3 #M3WorldChampionship #ToTheTop https://t.co/ZgL8DXYyVl"
2021-12-19 12:05:00,1472538453539573763,0,0,1910317872,Bob_lamanepa,Uncle Bob,177,278,"Alor, Nusa Tenggara Timur",Congratulations Blacklist Internasional Champions of #M3WorldChampionship 2021
2021-12-19 12:04:59,1472538451622850563,0,0,1102064503749959681,OHMYV3NUS,Gumiho.,1237,282,,"Game 4.

BLACKLIST 4-0 ONIC PH.

Early advantage dari draft yg dimiliki Onic Ph justru ngga maksimal, malah kena sn… https://t.co/rPlI072wiq"
2021-12-19 12:04:56,1472538438348189696,0,0,801989720,mr_ceddd,Cdrck,297,887,"Lucena City, Calabarzon",#M3WorldChampionship https://t.co/tfIgyzYDR0
2021-12-19 12:04:56,1472538436104253453,0,0,413257892,justtrishiaanne,trishia anne,40,283,Republic of the Philippines,"Congratulations @BLACKLISTINTL !!!! 🖤🤍😭
Super worth it!! Proud of you @Edwardzy1 @OhebOfficial @DexstarLouise… https://t.co/6kGGIPBX83"
2021-12-19 12:04:54,1472538427291627523,0,1,840202179914817537,TheBoyszzzz,TheBoys,28848,90,,"@BLACKLISTINTL 🏆
#BreakTheCode
#M3WorldChampions
#M3WorldChampionship
#PilipinasLangMalakas 🇵🇭 https://t.co/LIADHvhqhq"
2021-12-19 12:04:53,1472538426230534146,0,0,3309491820,kingvelicaria,ᴠᴇʟɪ,657,313,Quezon City,Congrats mga sir! lakas niyo potek 🖤 #M3WorldChampionship #Blacklistinternational https://t.co/ewz3kyWlBx
2021-12-19 12:04:52,1472538420140339201,1,0,297351731,ayaciares,Clitorres,564,342,Cagayan Valley,RT @MarcPangilinan_: FROM LOWER BRACKET TO WORLD CHAMPION!! BLACKLIST LANG MALAKAS! #Blacklistinternational #M3WorldChampionship #Pilipinas…
2021-12-19 12:04:52,1472538418316210177,0,0,1123851964138315778,ashliboi,️️️️ ️️️️️️️️️,229,279,sa may libid,GRABE BLACKLIST UNDEFEATABLE 🥶🥶🥶 #M3WorldChampionship
2021-12-19 12:04:50,1472538413987672067,0,1,1100312907579969536,james_encall,j@mes,315,367,"Darasa, Tanauan City, Batangas","Nice game Blacklist!

Grabe Two Philippine Teams dumayo lang ng Singapore para mag laban at mag rematch HAHAHAHAHAH… https://t.co/I8HnGopM7I"
2021-12-19 12:04:48,1472538402012958734,0,0,303821499,e_firelight0461,🍑,563,4209,EXO Planet,"Yesssssss. 🖤🤍 Congrats to both Teams. GGWP Onic PH. 

#M3WorldChampionship #BreakTheCode #Blacklistinternational"
2021-12-19 12:04:47,1472538398032543747,0,0,1387371470200786946,blckhrtgal,BlckHrtGracielL,2,17,,"@BLACKLISTINTL CONGRATULATIONSSS . 🔥🔥🔥 M3 CHAMPION !!! . 🇵🇭🇵🇭🇵🇭
#M3WorldChampionship"
2021-12-19 12:04:46,1472538395872096260,0,0,1371347109471870976,9oo_sebumppp,🐾,50,55,pet valley,"MAD RESPECT. GGWP ONIC PH. @OnicPhilippines 
#itsONICtime 
#BreakTheCode
#BringHomeTheCrown 
#PinasLangMalakas
#M3WorldChampionship"
2021-12-19 12:04:46,1472538394580643844,0,0,1109439390399369217,demonyita0721,😇,80,414,,"Congrats Blacklist International! 😊🎉👏🙌

#M3WorldChampionship"
2021-12-19 12:04:45,1472538391233241090,1,4,1161106141109055488,jumarrebolledo,Jumar Rebolledo🌻,24,31,"San Guillermo, Rehiyon ng Lamb","Swipe for 4-0 in favor to the new M3 World Champion - BLACKLIST INTERNATIONAL💛💛💛
#Blacklistinternational… https://t.co/RkQzCgpgNr"
2021-12-19 12:04:44,1472538388637315074,0,4,622797667,gerigravity,naiugat,360,255,"Cavite, PH","Congratulations, Blacklist International! #M3WorldChampionship"
2021-12-19 12:04:44,1472538387353509890,0,0,4484204412,__phbllntrpn,𝒮𝒾𝑜𝒷𝑒,191,182,$to.Niñø $t.,"CONGRATULATIONS BLACKLIST INTL.🥳🖤, DESERVEEE!!! #BreakTheCode #WeAtTop #M3WorldChampionship"
2021-12-19 12:04:43,1472538383578976257,0,4,1303541406007324673,Jy_aksel,Axle Constantino,5,4,Davao City,"Finally, the champion announced!!! blacklist international completely shut the Onic ph!!! ❤️ great match both team,… https://t.co/5yMfEQDiXK"
2021-12-19 12:04:42,1472538380084793347,0,0,1123247917131649026,HeyKuyaPaco,𝙉𝙚𝙞𝙡 𝙎𝙚𝙫𝙞𝙡𝙡𝙚 #SaveVisMin,311,500,not a province of china,YES NAMAN!!! MAKAKAKUHA TAYO NG ESTES M3 SKIN 🖤 #M3WorldChampionship #BreakTheCode
2021-12-19 12:04:42,1472538376964247555,0,0,103538847,pakyuttttt,Ajay Penaso | #LetLeniLead,288,216,,GRABE JOURNEY NG BLACKLIST FROM UPPER BRACKET TO LOWER BRACKET NA SWEEP TAPOS 4-0 SA GRANDFINALS!! THE BEST!… https://t.co/afnVbmr0up
2021-12-19 12:04:40,1472538368994988037,0,0,2341145588,jraatienza,🐺,884,637,🐔,"Congrats Blacklist!!! 🖤🤍
#M3WorldChampionship"
2021-12-19 12:04:40,1472538368668237826,1,1,214807985,mariewhoRthou,Yey,47,209,EU,congratulations blacklist international. deserved!!! ❤️🎊🎊🎊🎊 #BreakTheCode #M3WorldChampionship
2021-12-19 12:04:40,1472538368491749378,0,1,835800112412540932,kinshaaaaa,T I G E R,1224,1150,"Ikaw ang dulo, gitna't simula",SLAY MY QUEEN!🌈🖤 CONGRATS @OhMyV33nus__ !! @BLACKLISTINTL #PilipinasLangMalakas #M3WorldChampionship… https://t.co/Sxctaujw8B
2021-12-19 12:04:38,1472538362003484672,0,2,917029479423254529,mvnyxl,Au,234,382,,THAT’S ITTTTTTTTT Blacklist INTERNATIONAL finally the World Champs!!! AaaAaaaaahhhhhh dasuuuuuurvvvv!!!!… https://t.co/cIvU6k5aHb
2021-12-19 12:04:36,1472538354004619264,0,2,384846914,hyoojeen,Hyoojeen,366,456,"National Capital Region, Republic of the Philippines",Blacklist International! #PilipinasLangMalakas #M3WorldChampionship
2021-12-19 12:04:36,1472538351849058305,1,0,1423545585097793537,sjainna,ً,2500,2531,"ⵌ   she / her ⸝⸝ minor 
        filo ⸝⸝ rcbyf
   
  ⵌ   sb to unf ໑
        bad at dms . . 
      
        priv = uncomfy
        — INFP ★","RT @sun_w0rld: CONGRATS BLACKLIST INTERNATIONAL

#M3WorldChampionship"
2021-12-19 12:04:35,1472538348946595840,0,1,1372591768001126402,kangaroo_koo,bleh,222,285,,"CONGRATS BLACKLIST INTERNATIONAL FOR WINNING THE M3 WORLD CHAMPIONSHIP!!!! IBA TALAGA, MGA HALIMAW!!! AND MUCH RESP… https://t.co/7pjIEtQILx"
2021-12-19 12:04:34,1472538346748792839,0,1,1056122204012703746,ar_Jay_12,Rj,721,649,,"World Champion Blacklist p*ta
Congratulations!!

#PilipinasLangMalakas 
#M3WorldChampionship"
2021-12-19 12:04:34,1472538346518102020,0,0,3274175792,Shi_Shanie,shin;,94,942,"General.Trias, Cavite",0-4 WORLD CHAMPION! 🔥🔥🔥🔥 @BLACKLISTINTL #M3WorldChampionship #PinasLangMalakas #BreakTheCode
2021-12-19 12:04:34,1472538344915873798,0,0,3960058633,daneswae,dwae,37,179,pilipinas,Congrats PH! #PilipinasLangMalakas taob lahat eh haha congrats to onic ph and blacklist!!!! #M3WorldChampionship
2021-12-19 12:04:34,1472538344303513601,0,0,1033189657524072448,kdmartinezz,𝔏𝔢𝔬,296,299,,HAPPY HEART GRABE. CONGRATS BLACKLIST 😭❤️ #M3WorldChampionship #BreakTheCode
2021-12-19 12:04:33,1472538339089608709,0,0,797627112,_dityadwiputra,Ditttt,629,603,🇮🇩,ggwp dan congrats buat blacklist! nice try dan jangan patah semangat kedepannya buat onic ph! #m3… https://t.co/zJf69CLW8A
2021-12-19 12:04:32,1472538337558732804,1,0,2866202851,maecullen_,Rarald,120,121,,"RT @elalaxx: Congrats Blacklist!!
Congrats pa din Onic!! 
Y'all are the best!🙌❤️
#WeAtTop
#BringHomeTheCrown
#M3WorldChampionship 
#BreakTh…"
2021-12-19 12:04:29,1472538324590280708,0,1,1147550273088266240,scorbynny,T,44,99,,"Congrats, @BLACKLISTINTL! Sweep! Congrats din, @OnicPhilippines! #M3WorldChampionship"
2021-12-19 12:04:28,1472538320043651075,2,0,1405448659005677570,kyuttieVeeWise,Ysay,150,164,,RT @eucrpz_1485: CONGRATULATIONS CHAMPS!!! @BLACKLISTINTL  #BreakTheCode #PilipinasLangMalakas #WeAtTop #M3WorldChampionship https://t.co/q…
2021-12-19 12:04:27,1472538317207977985,1,3,3770677692,elalaxx,elya.chan,622,498,Mars,"Congrats Blacklist!!
Congrats pa din Onic!! 
Y'all are the best!🙌❤️
#WeAtTop
#BringHomeTheCrown… https://t.co/w18HlgXPH4"
2021-12-19 12:04:27,1472538317183143937,0,0,4800247568,ErcsMaldita,埃里卡·塞森,208,112,Lapu-Lapu City,"4:0 BLACKLIST!!!!!!!! 🥳🥳🥳🥳 
#M3WorldChampionship #Blacklistinternational #BreakTheCode"
2021-12-19 12:04:27,1472538314854973440,0,0,1328298674665844736,v33wisee,ninay,432,186,mi amore • loml ♡ ,naisulat ✍🏻 congrats blacklist! #Blacklistinternational #M3WorldChampionship
2021-12-19 12:04:27,1472538314804654081,0,0,337242882,Dave08Ben,데이비드 (𝖉𝖆𝖛𝖊) 🎠,313,94,"Makassar,  Indonesia",As my expectation since beginning... #BlacklistInternationalM3WorldChampion #M3WorldChampionship https://t.co/xMQjggoBuA
2021-12-19 12:04:25,1472538307720773638,0,0,1296426162067927041,jhay_arrrrrr,jhay ar,1361,768,Taguig City,"Congrats @BLACKLISTINTL  ❤️🇵🇭
#M3WorldChampionship  #BlacklistMLBB  #BreakTheCode https://t.co/Ux2rvQNRiF"
2021-12-19 12:04:25,1472538306718334982,1,0,1382706870356414479,yochilliii,Yochii🐯,929,926,she/her 🇵🇭,"BLACKLIST INTERNATIONAL!!😭😭🖤🤍

#M3WorldChampionship 
#PinasLangMalakas 
#BLCK"
2021-12-19 12:04:24,1472538301399662594,0,0,3305116435,kenneticenergy_,Neth Cabana,159,352,ILO x MNL,Whaaha. Mah heart!!! Huhuhu 😭😭😭 🖤🤍👑 Congrats Blacklist!!!  World Champion. #BreakTheCode #M3WorldChampionship
2021-12-19 12:04:22,1472538294382907392,0,4,60640171,annjoe_muaw,joe 💋,105,296,2000 era enthusiast,Gagu naiyak ako congratz best team #BreakTheCode #M3WorldChampionship #champions https://t.co/npigp6pDwR
2021-12-19 12:04:21,1472538289194561543,0,0,1318542331167997952,Lil_dinoror,۝ᴅɪɴᴏ🦖,904,827,,"Nice game Blacklist!!! 🥺❤️✊🏻
#M3WorldChampionship"
2021-12-19 12:04:20,1472538287214821382,0,0,1410913758403194880,zedwicjohn,Cedric,43,67,,"Also, mad respect to our Philippines representatives for showing complete domination over the World Tournament… https://t.co/6CmBx3wUan"
2021-12-19 12:04:20,1472538286489214989,0,0,1192384925376233472,Ange_likay,Kayli_likay 💫,148,275,"Batan, Western Visayas","Yahoooo🥳 Congrats @BLACKLISTINTL 🖤🤍

#M3WorldChampionship 
#PilipinasLangMalakas"
2021-12-19 12:04:20,1472538286061400064,0,0,1364792729419481089,_vxmargarita,margarita,980,138, ,"Congratulations, BLACKLIST the M3 champs!!

 #M3WorldChampionship"
2021-12-19 12:04:20,1472538285763600384,0,1,1254042107225894912,carlaallysandra,ً,291,269,,"CONGRATS BLACKLIST INTERNATIONAL!! #PilipinasLangMalakas 
#M3WorldChampionship https://t.co/VwxIrgz6ps"
2021-12-19 12:04:19,1472538282898563073,0,0,854491822785142784,angelrbangayan,Eyyngiel,128,131,"Piat, Cagayan Valley","Congrats @BLACKLISTINTL 🥳🎉
#M3WorldChampionship 
#PilipinasLangMalakas 
#Blacklistinternational 
#BreaktheCode"
2021-12-19 12:04:19,1472538282835660802,0,4,2779658720,jpxdavid,JP,376,351,kvdat,"Sobrang deserve ni Hadji 'to. MPL Championship. Tapos ngayon, M3 world champion na din! #BreakTheCode… https://t.co/FZQbyakSNv"
2021-12-19 12:04:19,1472538282370031617,0,2,1145911176175345665,jayzel_de,ᴶᴰ| 𝚓𝚊𝚢𝚣𝚎𝚕,26,49,,"Blacklist lang MALAKAS💪🏻 
#M3WorldChampionship"
2021-12-19 12:04:17,1472538275390787584,0,0,448787978,IkmalEtherays,IkmalTakMemasal,825,1496,Sisi Angkasa Naboo,"Congratulation Blacklist International 

M3 Champion 

#M3WorldChampionship"
2021-12-19 12:04:17,1472538272899670017,2,4,257748080,eucrpz_1485,eu • PEACHES,426,529,"Pasig City, Philippines",CONGRATULATIONS CHAMPS!!! @BLACKLISTINTL  #BreakTheCode #PilipinasLangMalakas #WeAtTop #M3WorldChampionship https://t.co/qVWiJNTFvU
2021-12-19 12:04:16,1472538267387973637,0,0,227952492,babybearysweet,coffeeisenough,578,330,Winterfell,CONGRATULATIONS @BLACKLISTINTL M3 Champion! #M3WorldChampionship #breakthecode
2021-12-19 12:04:13,1472538256990703617,0,1,1357524556584374272,hiisammmyy,🧚,1244,834,,Shutaaahhhh nyo naiiyak ako! Congratulations Blacklist..😭 My Vee and Wise grabe sobrang nkakaproud!🇵🇭💪 wooooooahhhh… https://t.co/jwrrLsx43a
2021-12-19 12:04:11,1472538249352466433,0,3,39163550,nervdax,Dax Luy,209,407,"Calinan, Davao City, PH",Blacklist wins #M3WorldChampionship!!! #BreaktheCode
2021-12-19 12:04:11,1472538249067626498,0,0,1250683045432094722,ashiemin,hersie,4157,2815,s!HER ⁷,"what a game 👏🏻 @BLACKLISTINTL 

#M3WorldChampionship #BreakTheCode"
2021-12-19 12:04:10,1472538243983765504,45,0,1416755094893207553,Jhannaa5,wardz,35,60,,"RT @hadjizzy: BOW DOWN TO THE QUEEN, IT’S THE AGE OF BLACKLIST. 👑

MPL S7 - Champion
MSC - 1st Runner Up
MPL S8 - Champion
MPLI - 1st Runne…"
2021-12-19 12:04:10,1472538242125746179,0,0,457551006,Miiikomon,🌬,663,526,,Gg wp #M3WorldChampionship #Blacklistinternational
2021-12-19 12:04:09,1472538239462346755,1,1,1351484887,MarcPangilinan_,M A R C (マーク),1884,345,"Santa Rita, Central Luzon",FROM LOWER BRACKET TO WORLD CHAMPION!! BLACKLIST LANG MALAKAS! #Blacklistinternational #M3WorldChampionship… https://t.co/JeLLtsfpJC
2021-12-19 12:04:08,1472538237486829572,1,2,888138129768554497,ldrdgbrnbby,𝙚𝙡𝙙𝙧𝙩𝙮𝙨𝙝𝙩𝙨,875,813,nowhere,"Congratulations @BLACKLISTINT. DASURVV
#BreaktheCode #M3WorldChampionship"
2021-12-19 12:04:06,1472538229077590019,0,1,3837793156,MoiraPerlas391,Orchid de Haspran,142,289,,"CONGRATULATIONS BLACKLIST INTERNATIONAL! M3 CHAMPIONS!
#M3WorldChampionship #PilipinasLangMalakas #BreakTheCode"
2021-12-19 12:04:05,1472538224669360130,0,10,134639743,michaerio,Credence,14018,942,rakerpaker,4-0 Finals win! Lakas ng Blacklist International! #M3WorldChampionship #Blacklistinternational
2021-12-19 12:04:05,1472538224576765956,0,0,1440170978126925840,CL_axie,CL,484,1166,,"YES SEEEEER! 🖤😭

#Blacklistinternational #M3WorldChampionship"
2021-12-19 12:04:05,1472538224300277760,0,0,93648662,Kurtipie04,Kurtipie🇵🇭 🏳️‍🌈,708,643,"Manila City, National Capital ",Congrats blacklist int'l #M3WorldChampionship
2021-12-19 12:04:05,1472538223868280836,0,0,96061212,Jackie122093,Jackie Ramos,1875,273,"Quezon City, Philippines",MLBB M3 WORLD CHAMPIONS BLACKLIST INTERNATIONAL! 🖤🇵🇭 Kudos din sa Onic PH 💛🇵🇭 #BreakTheCode #ItsONICtime… https://t.co/QRaUgiHkDm
2021-12-19 12:04:05,1472538222970368003,0,1,1241460169,jimbeeee,ジムボーイ,416,165,"Lungsod ng Makati, Pambansang ",Congratulations Blacklist International! GGWP OnicPH! 4-0 #PilipinasLangMalakas #BreakTheCode #M3WorldChampionship
2021-12-19 12:04:05,1472538222366318593,0,0,452871155,dyimean_,CHERRY MAGIC THE MOVIE IS COMING Y’ALL 🍒✨,242,275,,"CONGRATULATIONS BLACKLIST PHILIPPINES!!! GALING GALING NYO DESERVE NYO YAN MGA MAHAL 

#M3WorldChampionship… https://t.co/q46RQNP8cL"
2021-12-19 12:04:05,1472538222148276226,0,0,848758309427359744,denvasaur,𝒟𝑒𝓃𝓋𝑒𝓇.,547,73,themyscira,"4-0 blacklist!!
#PilipinasLangMalakas #M3WorldChampionship"
2021-12-19 12:04:04,1472538218017226752,0,1,1125258638816190467,zaiimir,Ryz // BLCK M3MLBB WORLD CHAMPIONS,96,370,sa puso mo yiiee,LETS FUCKING GOO 4-0 AGAINST ONIC WOOO #MLBBM3 #M3WorldChampionship #MLBBEsports #BreakTheCode #BlacklistMLBB
2021-12-19 12:04:02,1472538211281154049,45,0,967744188610588672,jssmnn_,aki,145,94,,"RT @hadjizzy: BOW DOWN TO THE QUEEN, IT’S THE AGE OF BLACKLIST. 👑

MPL S7 - Champion
MSC - 1st Runner Up
MPL S8 - Champion
MPLI - 1st Runne…"
2021-12-19 12:04:01,1472538205878579202,0,0,55742043,clarissasy03,Clarissa Sy,195,469,Philippines,"Congrats, Blacklist! 🖤🤍

Break the code. #M3WorldChampionship"
2021-12-19 12:04:01,1472538205635313666,0,1,1475159862,JoshDiazaz,LeeYua,261,482,,"Congrats Blacklist!!! 🥳🥳

#BreakTheCode 
#M3WorldChampionship"
2021-12-19 12:04:00,1472538203253252102,0,0,1220797777946374144,_K_roo1,Koshiii,57,147,"Nabunturan, Davao Region","Congrats blacklist
#M3WorldChampionship"
2021-12-19 12:04:00,1472538202720202753,0,0,1325822887777824768,andreaIauren,`,59,198,19 | she/her,WHAT A 5-0 SWEEP BY @BLACKLISTINTL !!! INTERNATIONAL CHAMPS INDEED!!! #BreakTheCode #WeAtTop #Blacklistinternational #M3WorldChampionship
2021-12-19 12:04:00,1472538201789460482,0,0,884240081426407425,rogieitalia,rwg,107,242,"Santa Barbara, Western Visayas",GGWP Blacklist International CONGRATS 🔥 #M3WorldChampionship
2021-12-19 12:03:59,1472538197938737154,0,1,1471510463561142285,lloyd_russel24,LR,3,27,,"Congratulations 🎉 Blacklist International 🦖 The M3 World Champion💜
#Blacklistinternational 
#M3WorldChampionship… https://t.co/mXd2U0DBy6"
2021-12-19 12:03:57,1472538190422884355,0,0,4020096373,yvttfy,yve,293,179,"Marikina City, National Capita",Easy 4-0 #M3WorldChampionship  #BlacklistMLBB
2021-12-19 12:03:56,1472538186953887744,0,1,4708943250,michaelalexr_,lexi👀,1279,668,,HOY GRABE YUNG PAGIGING CLOSE TALAGA NG DALAWANG TEAM GAGO!!! #BreakTheCode #ItsOnicTime #WeAtTop #PilipinasLangMalakas #M3WorldChampionship
2021-12-19 12:03:56,1472538186236964871,0,1,934760643881680896,_xxxsev,𝐒𝐞𝐯 ,2667,1441,𝙰𝙻𝙰𝙽 𝙿𝙰𝚃𝚁𝙸𝙲𝙺'𝚂,Gagiiii Congrats @BLACKLISTINTL #M3WorldChampionship 🎉
2021-12-19 12:03:55,1472538183283789828,0,0,1093405847957364736,nolimitelle,Yobs!,672,836,"Las Pinas City, National Capit","CONGRATS BLCK 🇵🇭🖤🤍 SO PROUD DIN SA ONIC 🇵🇭

#M3WorldChampionship
#Blacklistinternational 🇵🇭🤍🖤"
2021-12-19 12:03:55,1472538180293636096,0,0,1027028390753185794,aeinnaa,𝒩𝒶𝓃𝒶,131,242,Sehun's ❤,CONGRATS @BLACKLISTINTL  woooooah grabe grabe 🥵 pwede ko na ireregalo ko na sarili ko kay @Edwardzy1  charizzz 🤪… https://t.co/fw7JsAdMNC
2021-12-19 12:03:55,1472538180201361414,0,0,1253867648,bjvillanuevaa,brt ,283,282,,CONGRATS 🖤🖤🖤 #M3WorldChampionship
2021-12-19 12:03:54,1472538177110183945,1,1,1432986503672582150,sun_w0rld,ًmikay ; aus.,5650,4335,"teen , they, writing/fan acc. ","CONGRATS BLACKLIST INTERNATIONAL

#M3WorldChampionship"
2021-12-19 12:03:53,1472538174329032708,0,2,410586136,keziaahhxx,𝐊𝐞𝐳𝐢𝐚𝐡 ♡︎,1624,437,✨,OMG 4-0 CONGRATULATIONS BLACKLIST!! 😭🇵🇭❤️ #M3WorldChampionship
2021-12-19 12:03:53,1472538172282540037,0,0,1209368553163378688,2001zls,liliac🌷,22,49,,TODAY MARKS THE DAY BLACKLIST INTERNATIONAL IS THE WORLD BEST TEAM IN MLBB! CONGRATS @BLACKLISTINTL ! CONGRATS KA A… https://t.co/aMhwNqirO1
2021-12-19 12:03:53,1472538171594674177,0,1,778154435650457602,Itsblankroa,JONATHAN ROA,212,312,North Blue,"Eyy!! Champ @BLACKLISTINTL  🖤
#M3WorldChampionship
#BreakTheCode"
2021-12-19 12:03:52,1472538169190936577,0,0,1058568272155570176,charieanexol,annexol🤓,9,65,EXOPLANET,OMG!!!!! BLACKLIST INTERNATIONAL IS A WORLD CHAMPION😭🖤🤍🇵🇭  @BLACKLISTINTL #Breakthecode #WeAtTop #M3WorldChampionship
2021-12-19 12:03:51,1472538165709729792,0,0,2331569348,wwwrshle,Aurum,400,240,,M3 CHAMPIONS PA NGA #Blacklistinternational #M3WorldChampionship #BreakTheCode
2021-12-19 12:03:51,1472538165445496832,0,0,1330231629193883650,midnightduty,eli,1049,1489,I'm Lost,"MANAHIMIK KA MARA JOACHIM NAGHUHUG PA NGA EH
#M3WorldChampionship"
2021-12-19 12:03:49,1472538155307847681,0,0,110027245,hysteryan,Ryan Fatmana,414,391,+62,Congratulations Blacklist International! #M3WorldChampionship https://t.co/Db9NiGEtBX
2021-12-19 12:03:49,1472538154117009414,0,0,840348899537649664,AnjoBuenafee,Anjo Buenafe,327,386,Republic of the Philippines,"Congrats Team PH! 🇵🇭

#M3WorldChampionship"
2021-12-19 12:03:47,1472538149754929152,0,0,1159322627065823232,vollexpat,#PinasLangMalakas🇵🇭,58,119,,Congrats @BLACKLISTINTL what a statement win! #M3WorldChampions gg @OnicPhilippines you made us proud!… https://t.co/GvUV4VD8MQ
2021-12-19 12:03:46,1472538141727035398,1,6,555897750,jpgeroarts,Jp,20056,13525,"Taytay, Rizal",From Philippines Champ to WORLD CHAMP!!!! I'm so proud 🤧 Congratulations BLACKLIST INTERNATIONAL!!!!!!!!!!!! 🖤🖤🖤 M3… https://t.co/N2P0wd6VQA
2021-12-19 12:03:45,1472538141282095107,0,0,1033186489843118080,zurbanokrisha,Chebyshevs || Krisha,301,252,meow,"4-0

m3 champion @BLACKLISTINTL 😭😭😭❤️❤️❤️❤️❤️

#M3WorldChampionship
#PilipinasLangMalakas"
2021-12-19 12:03:44,1472538134982586368,0,0,1442440560707457027,nuggetzh,Apple Bottom Jeans,1,19,,Congrats blacklissttttt! Lakas nyo 🖤 #M3WorldChampionship  #Blacklistinternational #BlacklistMLBB
2021-12-19 12:03:44,1472538134436925440,0,0,1309191865,imranoslan,Rey,333,255,,GG Blacklist International #M3WorldChampionship
2021-12-19 12:03:43,1472538132788957190,0,1,745999708636614657,janoonajj,naj,575,237,iz,The biggest crown is now protected. 🖤#M3WorldChampionship #BreakTheCode
2021-12-19 12:03:43,1472538132503429120,0,0,619612425,bitchmangopieee,Gladybility,59,83,,FAAAAAAK CHAMPIIIIOOOOON BEST TEAM! CONGRATULATIONS @BLACKLISTINTL YOURE MAKING ME CRYYY!! SO PROUD OF YOU GUYSSSSS… https://t.co/CYjwNW48X7
2021-12-19 12:03:43,1472538130318123011,130,1013,1467686143722328067,MirkoCasts,MirkoCasts,1344,19,,"Unbelievable

4-0?!

Blacklist Pride though

#M3 #M3WorldChampionship #ToTheTop https://t.co/ZgL8DXYyVl"
2021-12-19 12:03:42,1472538127847677967,0,0,172565240,siKAAAAAT,Simp for cupcake,145,279,University of the Philippines,"GGWP Onic PH. Grabe enjoy lang yung games

#BreakTheCode
#M3WorldChampionship"
2021-12-19 12:03:42,1472538125637328898,0,1,1358842986713391104,jeremefall4u,pangs.,99,236,"Central Luzon, Republic of the",CHAMPION!!! #Blacklistinternational #M3WorldChampionship #ToTheTop #ProtectTheCrown https://t.co/x2l3keSzAp
2021-12-19 12:03:42,1472538125566345218,0,0,1454476215088148492,itsubebetime,Phöebé,0,20,PH,"PUTANGINAAAAA BLACKLIST 😭😭😭🖤

#BringHomeTheCrow
#M3WorldChampionship
#PilipinasLangMalakas"
2021-12-19 12:03:41,1472538121296556039,1,3,2301423349,adambelles_,justine 💯,473,360,"Seoul, Republic of Korea","#BreakTheCode
#M3WorldChampionship https://t.co/8EW9yIjZEs"
2021-12-19 12:03:40,1472538119560134659,0,0,605925304,ikawJohnditoAko,Johnny Johnny Yes Papa 🙃,274,1136,taga John lang,"Congratulations @BLACKLISTINTL!! 🇵🇭🇵🇭🇵🇭

#M3WorldChampionship #PinasLangMalakas #WeAtTop #Blacklistinternational https://t.co/i6XStKRKNj"
2021-12-19 12:03:40,1472538119207460864,0,0,188681053,babyGCA,bb gg xx,305,276,"Pampanga, PH","Mga Agents na walang ligo, labassss! 😂 Your M3 Champions, @BLACKLISTINTL!!! 🖤 #M3WorldChampionship #PinasLangMalakas"
2021-12-19 12:03:40,1472538116531494917,45,0,4811430566,Vw_allday,Suneev🌸,246,384,Japan,"RT @hadjizzy: BOW DOWN TO THE QUEEN, IT’S THE AGE OF BLACKLIST. 👑

MPL S7 - Champion
MSC - 1st Runner Up
MPL S8 - Champion
MPLI - 1st Runne…"
2021-12-19 12:03:39,1472538115432538116,0,0,1215949010504052736,s_jakeyy,ali,31,168, sim j,"AAAAAAHHHH BLACKLIST 🖤🖤🖤

#Blacklistinternational
#M3WorldChampionship"
